Hours_Studied,Attendance,Sleep_Hours,Previous_Scores
18.7,68.2,5.7,95.7
24.4,68.2,9.1,76.4
18.9,68.2,5.3,59.8
11.5,68.2,4.8,82.8
30.5,68.2,6.8,86.6
15.2,68.2,5.6,74.1
31.9,68.2,6.8,78.5
16.5,68.2,7.3,60.8
16.8,68.2,6.6,78.6
23.8,68.2,7.4,80.0
20.7,68.2,7.7,61.2
20.6,68.2,7.0,55.9
20.5,68.2,5.3,78.7
15.5,68.2,5.2,86.1
7.3,68.2,8.1,59.2
27.1,68.2,5.6,65.7
18.7,68.2,6.8,81.3
27.7,68.2,7.2,65.6
23.2,68.2,7.5,88.3
29.0,68.2,7.6,54.1
30.6,68.2,7.2,64.2
17.8,68.1,7.0,55.0
24.7,68.1,5.0,53.7
11.9,68.1,8.2,88.3
24.8,68.1,9.3,82.5
26.7,68.1,4.5,89.1
20.2,68.1,7.0,54.2
11.0,68.1,7.1,56.4
27.2,68.1,6.6,72.7
32.9,68.1,5.7,68.1
14.7,68.1,7.0,94.4
12.5,68.1,7.7,76.4
20.1,68.1,9.9,56.2
17.7,68.1,7.3,92.0
15.0,68.1,5.7,88.1
23.5,68.1,8.0,50.2
22.7,68.1,7.5,60.1
27.0,68.0,6.1,70.7
23.0,68.0,8.5,69.7
17.2,68.0,7.3,80.8
20.2,68.0,7.1,98.4
13.2,68.0,9.8,50.5
17.0,68.0,6.7,80.5
29.7,68.0,6.2,63.1
24.9,68.0,5.5,80.4
27.0,68.0,7.8,59.2
13.2,68.0,5.8,62.9
35.0,68.0,7.9,75.1
36.4,68.0,8.5,97.8
25.9,68.0,8.0,95.0
23.8,68.0,5.7,77.0
18.6,68.0,7.0,78.5
27.4,68.0,7.1,70.2
20.9,68.0,8.8,70.7
15.1,68.0,7.9,77.7
17.8,67.9,6.8,81.4
17.8,67.9,6.3,70.0
17.0,67.9,7.2,62.6
26.9,67.9,6.8,78.8
17.0,67.9,6.6,81.2
22.7,67.9,7.2,60.8
23.0,67.9,5.5,94.1
14.0,67.9,6.8,58.1
17.1,67.9,6.2,50.9
12.4,67.9,8.3,84.8
29.7,67.9,10.0,65.0
14.9,67.9,6.4,64.9
27.2,67.9,7.1,56.6
14.9,67.8,7.3,72.9
31.1,67.8,6.9,69.2
23.1,67.8,8.8,96.2
21.7,67.8,8.7,88.1
18.1,67.8,7.1,56.8
26.9,67.8,8.6,58.1
24.7,67.8,6.9,56.6
21.6,67.8,6.4,50.9
26.7,67.8,6.1,70.4
15.9,67.8,6.8,84.7
15.5,67.8,5.4,52.3
24.1,67.8,8.6,59.7
18.2,67.8,5.8,64.2
24.7,67.8,6.8,70.0
23.4,67.8,6.8,56.6
16.6,67.8,8.2,87.5
15.1,67.8,9.3,60.7
16.2,67.8,6.1,55.2
12.3,67.7,9.4,73.8
11.6,67.7,8.3,74.7
24.2,67.7,6.6,50.4
13.0,67.7,5.3,87.2
11.4,67.7,7.0,61.5
23.4,67.7,8.7,82.4
24.2,67.7,5.8,97.7
8.8,67.7,7.7,58.7
22.0,67.7,6.8,64.8
19.4,67.7,7.6,50.4
20.2,67.7,5.8,50.6
23.1,67.7,5.2,77.7
23.1,67.7,5.4,72.8
14.5,67.7,6.8,90.2
20.3,67.7,6.4,74.8
17.5,67.6,5.7,98.1
17.7,67.6,8.8,75.2
13.6,67.6,8.3,87.6
28.5,67.6,8.8,84.4
21.7,67.6,6.0,60.1
11.9,67.6,5.7,67.7
19.2,67.6,5.5,55.5
28.9,67.6,6.8,51.9
33.8,67.6,7.0,86.4
10.1,67.6,8.3,59.7
35.4,67.6,8.7,82.5
20.5,67.6,7.1,82.4
32.3,67.6,5.7,56.6
17.2,67.6,4.7,66.5
15.2,67.6,8.3,77.3
15.4,67.6,4.0,95.2
21.8,67.5,10.0,85.9
17.8,67.5,8.3,77.9
25.3,67.5,5.5,94.9
14.6,67.5,5.8,83.3
22.3,67.5,8.1,96.7
15.9,67.5,7.3,91.4
30.8,67.5,7.7,66.1
21.1,67.5,7.3,82.1
22.1,67.5,6.8,51.6
20.8,67.5,6.0,84.7
8.5,67.5,7.4,67.0
24.3,67.5,6.2,61.6
17.4,67.5,6.0,68.7
23.3,67.5,6.6,73.8
10.5,67.5,7.4,50.6
18.0,67.5,8.0,93.9
18.4,67.5,6.2,85.2
23.7,67.5,6.7,99.0
29.9,67.5,4.8,64.1
22.3,67.5,5.8,54.8
24.0,67.5,8.2,61.9
16.1,67.5,6.3,82.9
16.9,67.5,6.5,81.0
27.8,67.5,8.0,97.6
27.7,67.5,8.6,71.5
20.9,67.5,8.0,50.1
26.3,67.4,9.4,64.6
17.6,67.4,7.3,70.0
18.0,67.4,7.4,80.3
19.5,67.4,9.4,92.7
21.0,67.4,8.4,82.4
35.5,67.4,5.0,90.7
30.5,67.4,7.1,92.3
14.3,67.4,6.2,50.9
22.4,67.4,8.3,68.6
26.6,67.4,7.9,56.1
25.2,67.4,6.3,88.2
19.9,67.4,6.2,63.1
18.2,67.4,6.9,90.5
8.4,67.4,7.6,61.2
24.7,67.4,5.3,61.7
18.6,67.4,6.8,76.7
9.3,67.4,7.0,56.8
23.5,67.4,7.9,77.3
21.4,67.4,4.6,77.6
22.9,67.3,9.5,55.2
24.0,67.3,6.4,56.3
20.7,67.3,6.0,96.1
19.9,67.3,7.7,60.7
14.6,67.3,6.1,76.8
10.5,67.3,7.9,56.4
15.9,67.3,8.0,50.0
22.4,67.3,6.5,84.3
16.8,67.3,7.3,68.0
17.3,67.3,6.8,82.1
19.9,67.3,7.4,83.7
23.5,67.3,7.7,64.8
19.9,67.3,6.2,58.1
19.2,67.3,4.9,65.1
23.1,67.3,7.9,55.5
18.8,67.2,6.8,59.5
31.5,67.2,7.4,81.7
13.7,67.2,7.2,78.6
29.3,67.2,4.5,67.2
20.4,67.2,6.7,71.4
19.1,67.2,6.0,62.9
16.9,67.2,7.9,54.6
19.7,67.2,8.5,92.9
25.1,67.2,8.7,80.8
19.9,67.2,7.3,66.9
23.2,67.2,6.6,89.8
19.5,67.2,5.9,59.3
17.6,67.2,8.4,55.2
21.8,67.2,6.4,58.0
18.4,67.2,6.8,77.8
13.4,67.2,8.2,55.9
26.7,67.2,8.2,96.0
20.5,67.1,6.4,84.9
24.9,67.1,8.4,86.5
15.6,67.1,6.9,78.9
18.6,67.1,7.1,61.1
25.0,67.1,10.0,83.3
27.3,67.1,8.5,58.3
2.6,67.1,6.7,57.3
16.5,67.1,9.6,67.9
16.5,67.1,6.5,64.2
16.4,67.1,7.5,91.1
16.9,67.1,5.6,50.8
17.4,67.1,8.2,57.6
12.9,67.1,6.1,63.5
23.4,67.1,7.3,88.7
15.4,67.0,5.5,58.1
15.6,67.0,5.4,73.9
17.9,67.0,6.5,83.7
24.0,67.0,5.5,81.1
26.5,67.0,6.1,82.2
7.0,67.0,9.7,78.3
17.1,67.0,7.2,74.2
11.2,67.0,7.6,64.2
22.4,67.0,7.5,63.7
20.0,67.0,8.1,93.5
26.9,67.0,8.9,95.4
33.4,67.0,5.6,91.3
17.8,67.0,8.1,50.5
25.8,67.0,7.4,98.2
27.5,67.0,8.2,51.2
16.4,67.0,6.7,70.9
17.0,67.0,8.7,60.4
27.0,66.9,6.0,72.8
18.0,66.9,6.8,68.4
21.2,66.9,5.5,95.7
22.9,66.9,7.3,82.6
20.1,66.9,7.8,50.8
14.4,66.9,8.0,55.8
12.6,66.9,7.0,97.0
28.3,66.9,5.7,70.4
15.4,66.9,6.8,85.6
23.7,66.9,6.1,63.1
22.2,66.9,8.8,56.9
15.8,66.9,6.6,59.7
26.2,66.9,6.6,57.9
23.9,66.9,6.2,58.5
19.0,66.9,5.8,91.9
21.4,66.9,7.6,77.0
10.9,66.9,6.9,84.5
24.5,66.9,5.4,55.9
12.5,66.9,8.1,85.5
21.3,66.9,7.0,64.5
30.5,66.9,6.9,51.9
21.8,66.9,7.2,97.8
26.5,66.9,5.8,89.1
26.7,66.9,8.4,87.5
22.0,66.8,7.8,51.7
24.8,66.8,8.3,52.8
27.4,66.8,7.0,66.9
13.9,66.8,5.9,94.0
23.0,66.8,7.4,53.1
25.2,66.8,8.2,74.0
15.8,66.8,4.6,90.5
15.7,66.8,7.6,88.7
13.2,66.8,5.7,90.0
15.2,66.8,6.4,62.4
16.7,66.8,7.4,60.0
20.7,66.8,8.6,93.3
26.2,66.8,6.5,61.4
27.0,66.8,4.8,84.4
23.5,66.8,8.5,98.8
16.9,66.8,9.2,88.3
17.4,66.8,7.6,74.3
24.5,66.8,8.8,57.9
15.3,66.8,8.4,53.8
16.2,66.8,9.5,71.4
19.4,66.8,7.1,52.8
12.1,66.8,10.0,89.4
18.5,66.8,6.0,96.7
22.5,66.8,6.0,57.9
22.0,66.8,8.1,83.6
17.9,66.7,5.6,90.5
30.9,66.7,8.3,64.5
17.4,66.7,9.0,80.5
14.4,66.7,6.5,99.0
23.8,66.7,8.0,82.5
14.7,66.7,4.1,94.5
16.2,66.7,7.8,62.3
17.7,66.7,6.1,50.1
11.0,66.7,5.5,75.8
24.6,66.7,5.2,55.5
26.5,66.7,5.5,50.0
23.8,66.7,7.6,57.5
23.5,66.7,8.3,91.9
24.2,66.7,6.3,96.2
19.9,66.7,6.9,90.6
23.8,66.7,7.6,99.4
30.4,66.7,7.6,86.3
28.9,66.6,6.3,73.1
28.8,66.6,6.4,72.9
20.3,66.6,7.3,56.4
18.2,66.6,8.2,73.5
29.0,66.6,5.2,60.6
17.8,66.6,7.5,88.9
15.5,66.6,6.3,68.4
21.9,66.6,7.5,70.4
12.8,66.6,5.7,67.5
26.9,66.6,7.9,75.5
15.9,66.6,8.0,66.7
16.7,66.6,10.0,71.3
15.3,66.6,7.5,79.0
22.4,66.6,6.0,73.5
24.9,66.6,6.4,76.5
33.4,66.6,7.0,74.4
19.5,66.6,8.8,67.0
13.8,66.6,6.6,56.7
21.0,66.5,6.0,61.1
8.5,66.5,7.4,90.9
16.8,66.5,8.2,71.3
8.7,66.5,7.9,99.1
21.6,66.5,7.3,84.2
23.0,66.5,5.5,51.0
14.0,66.5,6.7,86.0
31.3,66.5,6.1,53.5
11.2,66.5,8.5,92.0
23.4,66.5,6.8,52.6
18.7,66.5,7.1,63.9
25.8,66.4,7.9,81.8
24.6,66.4,7.9,50.9
15.9,66.4,5.6,89.5
13.9,66.4,9.0,99.8
18.9,66.4,8.5,90.2
26.2,66.4,7.7,76.8
16.0,66.4,8.2,85.6
19.6,66.4,8.0,92.4
33.8,66.4,5.1,68.3
20.4,66.4,7.5,54.4
23.8,66.4,7.0,73.8
24.6,66.4,7.5,60.4
23.4,66.4,7.5,66.2
26.8,66.4,8.6,59.9
28.9,66.4,6.8,55.9
16.6,66.3,8.0,59.7
23.6,66.3,9.7,58.8
25.6,66.3,8.3,69.4
18.2,66.3,7.7,82.3
20.7,66.3,6.8,50.2
26.2,66.3,8.0,83.5
14.1,66.3,8.0,99.7
16.7,66.3,9.4,79.2
20.9,66.3,5.2,96.5
20.4,66.3,6.1,93.7
16.7,66.2,6.1,59.5
16.2,66.2,5.2,82.5
26.4,66.2,8.4,68.5
13.1,66.2,5.8,95.2
23.5,66.2,8.0,73.3
17.9,66.2,7.4,75.1
24.4,66.2,6.6,58.6
17.2,66.2,9.7,58.9
23.2,66.2,6.4,52.4
19.9,66.2,8.2,94.2
14.5,66.2,7.1,96.8
22.2,66.2,7.3,78.4
33.9,66.1,6.4,99.2
15.5,66.1,7.3,75.4
28.5,66.1,6.0,57.9
16.7,66.1,6.7,88.2
21.6,66.1,7.5,66.8
16.3,66.1,6.8,52.7
13.3,66.1,6.9,77.4
21.0,66.1,8.7,77.3
16.6,66.1,9.0,60.6
18.1,66.1,6.3,73.8
19.3,66.1,6.0,60.8
36.7,66.1,5.9,69.9
6.7,66.1,6.6,64.7
19.3,66.1,6.5,84.9
16.2,66.0,6.0,88.3
28.6,66.0,10.0,73.4
29.3,66.0,6.4,90.4
11.4,66.0,7.8,95.8
13.6,66.0,6.6,91.1
18.9,66.0,9.2,59.1
12.8,66.0,6.8,75.4
19.8,66.0,8.3,77.6
23.6,66.0,7.5,91.0
20.4,66.0,8.6,54.0
16.7,66.0,6.7,52.3
22.3,66.0,6.7,63.2
21.6,66.0,8.4,86.2
10.0,66.0,10.0,96.7
19.2,66.0,5.8,85.1
18.7,66.0,7.5,73.0
22.7,66.0,6.3,94.0
21.6,66.0,8.2,62.5
7.1,66.0,6.6,77.9
14.7,66.0,6.9,77.3
16.7,66.0,6.5,99.9
18.3,65.9,6.2,89.7
23.7,65.9,6.9,52.9
9.8,65.9,8.0,70.8
30.2,65.9,5.6,58.5
14.7,65.9,9.4,76.6
30.8,65.9,8.0,70.3
27.4,65.9,5.6,71.5
24.3,65.9,7.4,87.8
19.3,65.9,6.4,84.3
23.5,65.9,5.6,87.5
19.9,65.9,6.2,64.7
16.9,65.8,5.0,69.9
16.4,65.8,6.5,82.5
17.1,65.8,6.8,78.7
21.9,65.8,4.6,53.7
16.8,65.8,7.9,81.4
21.8,65.8,9.2,77.2
20.4,65.8,8.4,69.5
19.1,65.8,9.9,94.1
9.8,65.8,6.4,91.3
21.2,65.8,8.3,60.7
20.7,65.8,8.4,71.1
18.3,65.8,7.9,67.2
26.0,65.8,4.0,90.2
25.3,65.8,6.5,62.4
32.6,65.8,7.2,95.9
16.4,65.7,5.5,56.6
25.0,65.7,6.5,95.6
18.7,65.7,6.7,85.3
16.2,65.7,5.9,71.5
24.5,65.7,5.5,90.1
19.6,65.7,9.4,56.1
15.1,65.7,7.5,91.1
18.8,65.7,8.2,68.1
21.8,65.7,7.7,80.6
26.9,65.7,9.3,87.1
28.6,65.7,4.0,98.5
15.1,65.7,9.4,84.1
14.0,65.6,7.2,84.5
22.5,65.6,4.6,97.5
20.3,65.6,7.4,89.5
20.4,65.6,7.8,95.1
22.5,65.6,10.0,52.6
16.5,65.6,9.2,87.7
10.9,65.6,8.6,61.1
4.0,65.6,6.8,68.5
18.0,65.6,6.3,81.1
25.8,65.6,4.9,85.9
17.6,65.6,8.8,97.7
20.3,65.6,5.0,67.2
17.4,65.6,8.4,69.6
25.0,65.6,6.9,68.2
22.2,65.6,4.0,56.5
28.4,65.6,7.1,86.3
17.7,65.6,7.8,84.9
20.0,65.6,5.5,97.1
25.3,65.6,10.0,87.7
23.4,65.6,7.1,69.7
20.5,65.6,6.3,86.4
14.1,65.5,8.8,66.3
18.8,65.5,6.7,79.3
8.5,65.5,5.7,54.2
15.6,65.5,6.2,66.2
21.5,65.5,7.8,82.7
12.6,65.5,7.1,56.6
16.7,65.5,6.9,72.4
13.7,65.5,9.8,97.1
17.7,65.5,7.2,65.9
18.6,65.5,6.2,91.5
29.8,65.5,6.6,68.3
15.6,65.5,6.3,67.9
18.1,65.5,8.7,90.7
15.0,65.5,7.8,70.1
13.1,65.5,5.6,89.7
27.3,65.5,4.9,89.5
21.4,65.5,6.2,79.6
25.8,65.4,8.0,76.6
18.0,65.4,8.5,86.8
14.8,65.4,7.2,66.8
20.3,65.4,6.0,55.4
26.1,65.4,7.6,67.8
23.4,65.4,7.3,71.8
22.4,65.4,8.0,67.5
35.9,65.4,8.5,55.0
9.3,65.4,6.5,63.6
24.5,65.4,8.4,56.5
20.6,65.4,5.8,80.9
12.0,65.4,6.5,88.4
22.4,65.4,7.3,90.5
20.7,65.4,8.1,93.7
15.6,65.4,6.5,93.3
23.0,65.4,6.2,81.2
28.1,65.3,8.0,69.9
15.1,65.3,8.6,51.2
25.1,65.3,6.2,87.0
18.9,65.3,4.5,84.5
19.2,65.3,7.8,64.7
25.2,65.3,7.3,62.8
18.5,65.3,5.7,81.4
6.7,65.3,7.3,52.9
25.0,65.3,7.2,80.7
13.7,65.3,6.5,64.5
14.9,65.3,8.6,55.4
22.7,65.3,5.5,68.4
15.6,65.3,6.6,93.0
20.3,65.3,7.4,59.2
13.4,65.3,7.4,60.8
17.2,65.3,6.7,69.9
16.0,65.3,7.4,68.8
25.4,65.2,6.0,65.2
22.2,65.2,5.4,57.0
14.6,65.2,5.5,62.8
28.9,65.2,6.3,85.2
22.9,65.2,8.1,66.9
25.5,65.2,9.1,69.3
21.7,65.2,5.4,63.4
20.3,65.2,9.6,80.5
24.6,65.2,7.1,83.1
18.4,65.2,7.1,53.2
11.1,65.2,9.8,65.8
15.4,65.2,7.8,86.7
12.8,65.2,6.5,54.0
32.6,65.2,6.4,63.2
23.2,65.2,8.3,97.8
18.9,65.2,5.1,77.4
15.6,65.2,7.3,74.3
23.5,65.1,7.5,57.5
15.6,65.1,7.2,91.9
17.9,65.1,6.3,94.4
17.8,65.1,7.1,76.7
18.8,65.1,5.6,99.0
17.9,65.1,6.7,92.8
9.9,65.1,7.9,58.0
18.9,65.1,7.6,67.1
24.3,65.1,4.6,50.4
21.6,65.1,5.0,67.9
21.4,65.1,7.7,99.0
19.9,65.1,7.1,87.8
21.2,65.1,5.5,71.7
24.4,65.1,5.2,68.2
24.5,65.1,7.7,76.3
12.4,65.1,5.0,55.5
17.4,65.1,8.5,62.7
19.5,65.1,7.6,95.6
25.7,65.1,7.7,77.9
22.2,65.1,9.1,69.7
19.0,65.0,8.1,90.7
19.8,65.0,7.1,55.2
19.2,65.0,8.1,79.3
16.3,65.0,6.9,62.9
22.9,65.0,6.0,76.0
16.9,65.0,10.0,96.8
21.5,65.0,7.1,67.8
19.0,65.0,4.9,75.2
12.6,65.0,7.4,85.9
19.6,65.0,7.1,95.8
17.6,65.0,7.2,59.9
20.8,65.0,6.5,69.3
19.6,64.9,5.4,51.7
18.3,64.9,8.6,52.7
13.4,64.9,6.0,86.4
19.9,64.9,6.2,75.8
22.4,64.9,5.2,55.5
21.3,64.9,4.6,52.1
9.9,64.9,9.2,94.9
31.8,64.9,6.1,69.9
15.9,64.9,7.7,98.5
28.8,64.9,7.8,96.9
17.3,64.9,8.7,94.1
17.0,64.9,7.9,88.9
20.9,64.9,7.9,72.9
24.5,64.9,6.4,74.4
21.8,64.9,6.5,64.2
35.0,64.9,6.6,97.1
20.2,64.9,7.6,70.5
26.5,64.9,7.2,55.8
5.3,64.9,6.9,62.4
21.2,64.8,6.2,59.8
15.4,64.8,5.9,73.2
14.4,64.8,8.3,96.7
19.3,64.8,4.8,65.1
12.5,64.8,6.4,84.0
17.5,64.8,4.9,71.1
27.7,64.8,8.2,75.1
26.4,64.8,7.6,51.5
22.7,64.8,4.7,56.1
10.5,64.8,6.2,61.9
22.9,64.8,5.9,59.4
19.7,64.8,5.5,88.1
26.0,64.8,6.7,93.6
19.1,64.7,10.0,54.5
26.4,64.7,8.2,54.9
15.1,64.7,6.1,61.0
21.8,64.7,9.7,78.7
22.2,64.7,5.6,85.2
33.0,64.7,7.5,52.9
19.2,64.7,5.3,94.1
22.5,64.7,7.9,69.7
22.5,64.7,5.2,58.2
29.0,64.6,5.6,54.5
23.2,64.6,8.2,51.0
25.0,64.6,6.4,77.9
19.6,64.6,7.6,59.0
13.9,64.6,8.1,96.8
19.4,64.6,4.9,51.9
27.1,64.6,4.0,80.4
14.4,64.6,5.8,82.0
5.5,64.6,5.5,68.5
12.8,64.6,6.3,80.3
25.6,64.6,8.2,78.5
20.5,64.6,6.7,71.0
23.9,64.6,5.9,80.8
14.5,64.6,7.0,54.8
14.6,64.6,4.8,76.2
9.8,64.6,8.2,85.8
19.1,64.6,5.5,59.9
22.1,64.6,6.0,87.7
26.7,64.5,6.4,77.4
19.6,64.5,7.8,70.1
20.1,64.5,6.1,85.8
8.0,64.5,6.6,90.7
30.1,64.5,4.8,68.1
17.2,64.5,7.7,88.3
12.5,64.5,6.3,97.9
24.4,64.5,5.6,61.0
15.8,64.5,6.9,76.8
19.8,64.5,5.2,53.7
17.3,64.5,7.8,53.5
13.3,64.5,9.3,79.8
26.4,64.5,7.1,73.9
23.7,64.5,6.6,98.4
21.5,64.5,5.4,81.2
12.0,64.5,5.4,80.4
9.1,64.4,8.1,52.0
23.5,64.4,9.2,96.7
27.5,64.4,7.5,62.7
18.0,64.4,6.7,85.5
28.6,64.4,6.7,90.7
26.2,64.4,7.7,91.0
23.1,64.4,6.7,80.5
15.4,64.4,7.5,59.5
17.9,64.4,8.4,70.0
32.1,64.4,5.3,90.3
18.9,64.4,9.0,76.0
20.0,64.4,6.3,84.1
26.5,64.4,6.4,92.6
22.6,64.4,7.4,54.2
29.4,64.4,6.7,52.0
33.4,64.4,8.6,82.1
27.6,64.4,10.0,59.0
28.4,64.4,9.3,73.0
15.8,64.3,4.2,68.9
24.0,64.3,6.2,59.2
31.8,64.3,7.7,87.0
11.6,64.3,7.9,76.5
24.0,64.3,8.0,85.9
23.0,64.3,5.1,84.6
26.6,64.3,8.6,77.8
9.8,64.3,7.0,60.1
22.8,64.3,4.3,98.5
28.8,64.3,6.0,73.0
9.8,64.3,9.2,56.0
23.5,64.3,7.6,64.2
33.0,64.3,8.5,84.8
26.0,64.3,8.8,93.3
18.3,64.3,6.0,96.6
23.3,64.3,8.1,90.1
23.6,64.3,6.7,79.5
16.2,64.3,5.8,56.5
17.7,64.2,10.0,65.2
18.8,64.2,5.7,51.4
17.3,64.2,7.0,89.6
19.4,64.2,7.8,55.7
7.9,64.2,7.1,74.2
22.2,64.2,6.5,70.8
23.0,64.2,5.0,56.0
17.0,64.2,8.6,74.3
10.8,64.2,5.8,54.1
8.6,64.2,8.5,88.4
9.8,64.2,5.9,65.9
19.3,64.2,5.9,68.5
28.3,64.2,7.1,70.1
26.0,64.2,7.9,83.1
24.0,64.2,5.5,54.8
31.3,64.2,7.0,78.7
15.6,64.2,6.2,77.7
22.9,64.2,7.3,51.2
29.1,64.1,6.5,55.3
31.1,64.1,6.2,96.7
17.3,64.1,8.3,56.4
17.4,64.1,10.0,60.9
27.6,64.1,6.5,85.4
28.9,64.1,7.4,81.7
22.7,64.1,6.4,60.8
23.3,64.1,6.0,65.4
13.7,64.1,7.3,55.5
33.0,64.1,7.7,53.4
17.5,64.1,6.6,81.6
20.3,64.1,10.0,70.9
15.9,64.1,6.2,70.8
22.7,64.1,8.0,93.5
35.2,64.0,6.7,96.5
21.4,64.0,9.0,82.7
13.7,64.0,8.0,57.7
18.4,64.0,7.4,80.8
20.1,64.0,6.6,57.9
27.4,64.0,7.4,73.1
35.8,64.0,6.7,68.2
12.2,64.0,8.1,92.7
15.6,64.0,5.1,96.6
26.0,64.0,7.1,75.5
15.5,64.0,7.6,50.2
20.6,64.0,7.3,52.2
19.3,64.0,8.1,63.2
18.6,64.0,6.4,93.1
13.7,64.0,7.7,82.4
20.9,64.0,5.7,57.7
19.2,64.0,8.1,74.9
20.7,64.0,9.6,57.2
15.2,64.0,7.8,78.6
22.4,64.0,7.9,78.2
11.4,64.0,7.7,77.8
11.6,64.0,6.6,83.4
21.9,64.0,6.4,97.9
16.7,64.0,7.1,73.5
17.8,64.0,8.4,78.2
36.0,64.0,7.2,98.6
23.3,64.0,6.2,78.3
28.8,64.0,5.7,52.5
26.4,64.0,7.3,97.0
27.6,64.0,10.0,77.9
33.5,63.9,6.2,50.4
14.0,63.9,7.6,51.6
19.9,63.9,9.6,89.0
16.0,63.9,7.1,70.2
9.7,63.9,7.4,50.2
13.6,63.9,7.4,72.4
28.0,63.9,6.5,74.5
17.0,63.9,7.5,74.1
30.1,63.9,8.8,59.3
19.1,63.9,6.9,63.0
14.9,63.8,5.1,71.4
24.5,63.8,9.5,70.0
28.7,63.8,5.9,88.9
12.4,63.8,5.9,70.2
17.3,63.8,6.6,74.5
24.4,63.8,6.2,97.7
33.2,63.8,5.7,57.7
11.4,63.8,8.1,64.4
21.6,63.8,8.5,73.4
22.7,63.8,8.2,73.1
20.8,63.8,7.7,65.5
10.7,63.8,9.2,77.4
13.1,63.8,8.0,82.9
22.7,63.8,6.8,65.8
16.6,63.8,6.4,51.9
24.0,63.8,4.7,64.4
23.8,63.7,6.2,63.3
21.9,63.7,5.6,93.9
10.9,63.7,5.8,58.4
23.1,63.7,6.2,51.3
26.3,63.7,8.5,55.3
19.5,63.7,8.9,58.1
15.6,63.7,8.2,61.0
20.4,63.7,6.3,53.7
30.7,63.7,8.0,79.4
22.3,63.7,7.7,97.1
18.2,63.7,8.1,61.7
13.8,63.7,8.7,53.6
12.4,63.7,8.0,98.7
18.6,63.7,5.0,50.1
20.7,63.7,7.2,82.4
19.5,63.7,6.0,50.0
18.9,63.7,8.3,75.9
18.1,63.7,4.9,59.5
7.8,63.6,5.5,66.5
15.9,63.6,7.4,71.1
18.6,63.6,4.6,93.9
18.6,63.6,7.7,52.2
26.1,63.6,7.3,98.9
19.7,63.6,6.7,83.1
20.6,63.6,9.3,98.3
23.9,63.6,5.5,65.3
17.3,63.6,7.1,75.4
12.4,63.6,7.7,66.8
16.2,63.6,4.8,87.4
31.1,63.6,9.5,55.6
15.5,63.6,7.6,61.2
18.3,63.6,6.4,88.8
18.4,63.6,4.9,73.6
16.3,63.6,5.5,76.6
25.2,63.6,6.2,80.3
8.7,63.6,6.3,87.0
24.0,63.6,7.3,99.9
22.1,63.6,7.7,55.0
20.5,63.6,9.5,91.1
26.7,63.6,6.6,82.4
17.6,63.6,6.1,97.4
22.0,63.6,7.1,64.7
24.0,63.5,6.7,83.4
25.4,63.5,6.6,52.1
14.8,63.5,5.8,65.4
27.5,63.5,6.9,88.1
13.9,63.5,8.4,51.4
19.8,63.5,7.2,84.4
16.9,63.5,5.5,67.7
35.9,63.5,5.7,71.8
18.2,63.5,4.9,65.8
34.9,63.5,5.5,56.3
22.1,63.5,5.1,80.3
22.3,63.5,8.2,90.0
25.8,63.5,6.9,92.7
27.8,63.5,6.4,99.6
24.4,63.4,8.0,60.9
23.4,63.4,8.2,98.6
11.8,63.4,6.3,92.4
9.8,63.4,6.4,88.1
17.2,63.4,6.4,66.5
13.4,63.4,7.1,58.4
28.0,63.4,8.4,67.6
26.0,63.4,4.9,96.8
15.9,63.4,7.6,57.1
10.0,63.4,7.9,58.2
22.3,63.4,5.5,91.8
18.0,63.4,6.8,77.7
24.9,63.4,5.6,77.5
27.0,63.4,8.7,92.2
7.9,63.4,6.0,50.2
31.0,63.4,6.7,99.3
11.2,63.4,6.4,51.2
13.6,63.4,10.0,60.6
30.6,63.4,7.8,71.4
27.9,63.3,5.2,53.4
18.0,63.3,7.8,98.6
22.8,63.3,7.4,93.1
7.7,63.3,9.4,76.9
16.5,63.3,9.3,93.1
26.4,63.3,7.1,64.6
31.7,63.3,7.0,64.9
23.1,63.3,6.7,79.9
18.2,63.3,7.4,93.4
16.4,63.2,5.6,81.2
19.8,63.2,7.1,67.6
12.1,63.2,8.0,55.5
22.0,63.2,8.6,51.6
22.5,63.2,6.4,54.0
27.0,63.2,6.7,84.5
34.1,63.2,8.2,73.0
25.0,63.2,9.5,51.0
22.9,63.2,8.4,57.2
30.7,63.2,7.8,51.3
21.2,63.2,6.9,66.1
27.2,63.2,5.8,74.1
20.2,63.2,6.2,79.0
22.8,63.2,6.9,74.0
19.4,63.1,6.9,91.5
18.7,63.1,9.6,79.8
21.6,63.1,5.4,55.9
15.9,63.1,6.6,59.8
30.5,63.1,5.8,66.3
20.1,63.1,5.6,96.2
10.0,63.1,5.1,62.0
26.6,63.1,6.8,50.8
25.8,63.1,8.7,74.2
21.0,63.1,6.7,51.4
14.3,63.1,7.6,96.3
24.0,63.1,6.6,85.4
20.0,63.1,6.8,57.9
28.3,63.1,6.0,69.2
23.4,63.1,7.3,92.7
21.2,63.0,8.7,61.8
26.9,63.0,6.2,54.1
20.1,63.0,8.6,56.2
15.1,63.0,7.8,74.0
22.7,63.0,6.5,58.3
23.8,63.0,7.4,98.5
23.1,63.0,6.5,92.5
20.8,63.0,5.9,63.9
19.0,63.0,6.8,61.9
23.2,63.0,8.3,81.7
27.6,63.0,7.2,62.9
